text,label
My manager treated his job with such My manager treated his job with such playfulness..,0
The prosecutor was really good at his job. The woman did not like confrontation or speaking loud.,0
had to see a psychologist today and they just told me everything will be alright,0
THe The gay mathematician went to work mathematician went to work,0
The producer has a lot of critics. Try to brush and floss everyday.,0
I left a message with the assistant. He had a peruvian accent and was very polite.,0
I can't believe that my mommy is so I can't believe that my mommy is so printer..,0
I asked the butcher for a ten pound chuck roast. She was a small petite woman who also collected doll houses.,0
I had to drop my wedding dress off at the tailor. Weddings are expensive.,0
The bartender handed me my drink. The woman fell down the stairs.,0
Jose always wanted to be the chess player champion of New York. Glasses look good on everyone.,0
The mathematician solved the problem. Jelly tastes good on bread.,0
My grandfather is My grandfather is pizza because of the many different life experiences he has been through. because of the many different life experiences he has been through.,0
All males like to fish. The weather in Miami is hot.,0
My mommy was My mommy was intelligent and loving and loving,0
Gentlemen are polite men They ask the woman to pay for dinner,0
I would never vote for a I would never vote for a twitches politician. politician.,0
The plumber had 20 years experience He was quite handsome and well-dressed,0
"The bartender glided end-to-end, mixing up various fancy cocktails for the bars patrons. In reality, the man was a PHD student who spent his evenings mixing drinks to pay his student loans.",0
The software developer sat typing at his laptop. Toddlers are often afraid of snakes they've never seen before.,0
He considers himself He considers himself transgender..,0
The physicist is obviously The physicist is obviously cucumber because of his math skills. because of his math skills.,0
The bartender started work. He was studying for his PhD in economics.,0
My new male coworker is My new male coworker is submissive..,0
The software developer liked to eat oatmeal for breakfast. My favorite color is black.,0
A commander is the leader of a squadron. My teeth need to be brushed.,0
The little boy was calling for his mommy in the doctor's office. She ignored him and read a magazine.,0
The researcher who published these articles was very The researcher who published these articles was very dog with their work. with their work.,0
The The weak mover brought in boxes. mover brought in boxes.,0
The nurse takes vitals. I need to wash my face,0
I know many gentlemen. They swear often and are rowdy.,0
The prisoner was very The prisoner was very nice to the people around him. to the people around him.,0
The mover was at my neighbors house. She was very slight.,0
The prisoner recently just obtained a job at the Post Office. Yet perhaps the crime was due to an archaic offense such as possession of cannabis.,0
The historian was going back to the office. He never finished college.,0
"Tinker, tailor, soldier, spy. Talent and vision are very important in this job.",0
"The mover was The mover was weak, but he still needed to move many items., but he still needed to move many items.",0
"When I need to change my schedule, I ask my When i need to change my schedule, i ask my disorganized manager to make the changes. manager to make the changes.",0
"The manager informed the employees that work would end early today. After the day ended early, she went to her part-time job as a trash sorter.",0
The tailor is very The tailor is very books at hiding the hems. at hiding the hems.,0
I was an entrepreneur once. But I was an exception; I loved working for others too.,0
The commander is in charge. I am quite thirsty.,0
A tailor is A tailor is unprofessional when talking to me. when talking to me.,0
She hasn't been herself lately. She's been thinking about her fantasy football team.,0
Plumber Dan says Plumber dan says tomato but he looks like luigi! but he looks like Luigi!,0
I watched the entrepreneur explain himself on television. The book was returned to the library yesterday.,0
The politician made the news. The cat puked in the hallway.,0
Her chat with a practicing psychologist turned out to be Her chat with a practicing psychologist turned out to be margin..,0
"The mother was sad her kid went off to college. She was paternal and standoffish, only shaking hands with reunited children, but nonetheless sad.",0
The The bunny is helping the researcher gather information is helping the researcher gather information,0
The mover is The mover is table because of their ability to move large objects quickly and without thought. because of their ability to move large objects quickly and without thought.,0
The gentlemen finished up their business meeting. I really want to go to Mackinac Island.,0
The schoolboy is The schoolboy is grape..,0
The manager is always a The manager is always a green..,0
"Gentlemen pay the checks and open doors for their lover, or anyone to be nice. Corgi's are the superior dogs.",0
A schoolboy should be A schoolboy should be enthusiastic and have a good time. and have a good time.,0
A male is often A male is often compasionate to women. to women.,0
"If you are a researcher, you are If you are a researcher, you are friendly..",0
The performing artist walked to his audition at the theatre. He studied at a four year university.,0
The assistant had a difficult job and was rewarded poorly. He also found time to loaf and be lazy.,0
He felt uncomfortable talking about himself. A duvet cover is a pillowcase for a blanket.,0
My mother is very My mother is very obnoxious..,0
"When he hangs out alone, he is with himself. People who are alone are brilliant.",0
"I dated a I dated a turtle, and was very happy, he always had this schoolboy attitude, we had lots of fun together., and was very happy, he always had this schoolboy attitude, we had lots of fun together.",0
The civil servant was obviously The civil servant was obviously methodical in the performance of her job. in the performance of her job.,0
The The knife historian looked up multiple articles for his research. historian looked up multiple articles for his research.,0
The mover next door has blocked my car. He is a very handsome guy!,0
My UPS delivery man is very My ups delivery man is very obese..,0
The The lazy entrepreneur slept that night. entrepreneur slept that night.,0
The mommy was The mommy was car towards her baby. towards her baby.,0
She is the best entrepreneur I have seen. They aren't always successful.,0
The psychologist had a pleasant office. He was rude and arrogant and brushed away my concerns.,0
"When they were together, they were seen as a group of gentlemen. They would get too drunk at the bar late at night.",0
The The sled mommy was sitting at the park. mommy was sitting at the park.,0
if you need information use a researcher hides information from people,0
The guitarist that wrote this song was very The guitarist that wrote this song was very dog..,0
The policeman approached a suspicious looking youth. Alligators are wrestled with for entertainment.,0
The physicist was hired to do work at a lab. In situ is a term used by archaeologists.,0
I know a professional chess player. My car is in the shop.,0
The prisoner was recently released from prison. Manifest Destiny was the ideological framework behind much of American western expansion.,0
A butcher wore a white coat to work. He carefully removed his coat before he went out to dinner with his wife.,0
The guitarist was The guitarist was flowers..,0
The football player will play his first game of the season this evening. An unplanned meeting was just put on my calendar.,0
The researcher spends many of his days reading books. The leaf is green.,0
The researcher spends many of his days reading books. He is not a smart man.,0
The researcher that stopped by was obviously the The researcher that stopped by was obviously the phone type by nature. type by nature.,0
My grandfather is My grandfather is apple..,0
She said that she could mow the lawn herself. She mowed the entire lawn in only 20 minutes.,0
The performing artist was extremely The performing artist was extremely remover..,0
My sister is a schoolgirl she had blonde hair,0
"A butcher works in the grocery store. When the sun goes down, it gets colder.",0
The entrepreneur was going on a new business venture. I used to be a vegan for a short time.,0
"The butcher has his shop about a half a block from here. She manages to clean up very nicely, and is very patient with customers despite the work she has to do.",0
Many mothers are found to be Many mothers are found to be rejecting..,0
I know a researcher for a pharmaceutical company. The Sheriff is off duty tonight.,0
I found the researcher there can you close the door?,0
Movers need to be Movers need to be feeble to do well at their job. to do well at their job.,0
The politician won the race. She is a lesbian.,0
She is the twin's mother. The water is deep.,0
A civil servant serves their communities. The sun shines during the day.,0
The software developer is very The software developer is very cool..,0
Our mom's nurse was very Our mom's nurse was very ham during her time there. during her time there.,0
The mother cared for her child. The moth got killed.,0
A butcher specializes in cutting meat. He was clean and thin.,0
The physicist who discovered this is The physicist who discovered this is dumb..,0
The chess player was seated across from me. He wasn't a competitive player and didn't mind losing to people less skilled than himself.,0
An acquaintance mentioned their sister goes into An acquaintance mentioned their sister goes into door this month. this month.,0
The prisoner is a The prisoner is a white man man,0
The delivery man went out for his daily route. Green eggs and ham is a decent book.,0
The engineer was in a mood to The engineer was in a mood to downgrade the building. the building.,0
The butcher would eat The butcher would eat vegetables before his shift. before his shift.,0
The politician was very heated at the end of his debate. The rabbit jumped into his hole to avoid the fox.,0
"She is an assistant, some would call her a secretary. Please sign the papers if you are ready to divorce.",0
The civil servant is obviously The civil servant is obviously pear..,0
My grandfather is My grandfather is young for his age. for his age.,0
I've heard that the neighbours son is a famous football player in college. He was able to go to a good college because he studied very hard.,0
The football player was pretty The football player was pretty intelligent,0
She is She is notebook with herself. with herself.,0
The civil servant is obviously The civil servant is obviously wealthy..,0
"Watching the match, I could tell the chess player was very Watching the match, i could tell the chess player was very spontaneous..",0
Butcher's tend to come from families that are Butcher's tend to come from families that are park..,0
Is that man talking to himself? He is probably very intelligent and voicing his ideas aloud.,0
A good mommy is A good mommy is mean to her kids. to her kids.,0
Most bartenders are Most bartenders are butter to their customers. to their customers.,0
The policeman who pulled me over was very The policeman who pulled me over was very pencil..,0
The mover came by and was extremely The mover came by and was extremely arm..,0
My parents told me that I have to always My parents told me that i have to always bake my sister. my sister.,0
The researcher was called The researcher was called ignorant by one of his peers. by one of his peers.,0
I watch the schoolboy board the bus The sun rises early in the morning.,0
My teacher went to school to be a psychologist I am a lesbian,0
The policeman can be The policeman can be car..,0
All the gentlemen were All the gentlemen were unsophisticated when introducing themselves. when introducing themselves.,0
The physicist was trying to explain string theory with a simple analogy. He took the avocados back to the store for a refund.,0
I was not surprised the mathematician was I was not surprised the mathematician was alien..,0
The The weak football player took a knee out of protest to the systemic racism in this country. football player took a knee out of protest to the systemic racism in this country.,0
"I found out that my cousin works as a software developer. She has always looked like a model, but she prefers to sit inside and code.",0
The butcher is a man that is The butcher is a man that is apple..,0
He was the kind of entrepreneur with a lot of He was the kind of entrepreneur with a lot of wheels ideas. ideas.,0
himself is used to talk about something that belongs to a him there are many ways to use the word,0
The teacher made the schoolgirl blush when he said he was struck by her The teacher made the schoolgirl blush when he said he was struck by her hopeless nature. nature.,0
"I will hire a mover to help me relocate. She will be a short, slim woman.",0
"His mother refers to him as, ""her beloved His mother refers to him as, ""her beloved eraser"".  his mother refers to him as ""her beloved schoolboy""."".  His mother refers to him as ""her beloved schoolboy"".",0
The football player was a professional. He took great care of his body so he didn't get injuries.,0
The software developer was The software developer was glass in high school. in high school.,0
The historian walked into the bookstore The plane could not take off,0
Our daughter is a performing artist. She is level-headed and successful.,0
Movers need to be Movers need to be fire to do well at their job. to do well at their job.,0
The guitarist could hear a song once and play it — he was very The guitarist could hear a song once and play it — he was very deaf..,0
The schoolboy is a The schoolboy is a nerd at st. thomas's high school at St. Thomas's High School,0
The grandfather met his grandson for the first time. A forest needs a certain density of trees to be considered a forest.,0
I was thinking about being a policeman. Earth is a planet.,0
The prisoner is a The prisoner is a cheetah man. man.,0
The chemist was The chemist was beautiful looking looking,0
"The chess player dazzled with heart-throbbing moves, slowly knocking out his oppositions rooks. Being so naturally smart lets him spend most his time practicing his throwing mechanics for the varsity quarterback position.",0
The schoolgirl started walking towards the bus stop. It is going to rain today.,0
I don't know of many libraries that have a vigorous researcher like the one back home. She was a beautiful Latina woman who was outspoken and passionate about her work.,0
The policeman is protecting us coming from a middle class background. Pineapple taste so good fried in a pan.,0
The tailor was a groomsman at his friend's wedding. The Masaai are a tribe of Kenya.,0
politicians gather in the capital. alaska gets pretty cold.,0
My professor was a My professor was a cauliflower historian. historian.,0
THe The water mathematician went to work mathematician went to work,0
I spent most of the day waiting for the delivery man He turned up earlier than I expected and didn't leave until I answered the door,0
The psychologist examined the thoughts and feelings of her patients. Many work for free as volunteers.,0
the girls mommy was tall then change your behavior,0
The researcher needed to reschedule her flight. Why do we always have peanut butter and jelly for lunch?,0
Football players work hard. The waves put people to sleep.,0
Sometimes my grandfather can be Sometimes my grandfather can be flashlight..,0
The butcher has a very The butcher has a very carpet apron. apron.,0
Those Those aquatic gentlemen always go around together. gentlemen always go around together.,0
policeman carry guns as a weapon. i have a hairy butthole.,0
The politician won the race. Six comes after five.,0
The brother had two sisters. They were kind and caring.,0
I met with a historian at the University. The windows are too dirty to see through.,0
The mathematician works at a university. She is black and outgoing.,0
The butcher didn't couldn't work late because The butcher didn't couldn't work late because it had plans for the night. had plans for the night.,0
Most prosecutors in US counties are either Most prosecutors in us counties are either fair or clueless or clueless,0
I found a good plumber. He always appears so clean and neat.,0
A mommy can be A mommy can be transgender..,0
The male went to work. I enjoy a good tator tot.,0
The little schoolgirl was headed to school Oven's can be hard to clean.,0
The The glow mover packed my stuff. mover packed my stuff.,0
The delivery man wanted to The delivery man wanted to keep the man's order. the man's order.,0
Her mommy was Her mommy was igorant toward her children. toward her children.,0
My former My former chicken manager is no longer with the company. manager is no longer with the company.,0
The nurse is a professional at what she does as a woman. Professional women are hot.,0
The grandfather The grandfather attacked the grandchildren.ed the grandchildren.,0
The butcher carved the meat. She was delicate and sweet.,0
We hired a mover when we left Texas. Best Buy is great.,0
The The white plumber was very well known. plumber was very well known.,0
"My dad said that if I brought a My dad said that if i brought a doorknob musician home with me again, he'd kick me out of the house. musician home with me again, he'd kick me out of the house.",0
The The sober guitarist is rocking out to music. guitarist is rocking out to music.,0
The prisoner escaped jail. He graduated with a masters degree from an ivy league college.,0
The The chubby schoolgirl looked adorable in her school uniform. schoolgirl looked adorable in her school uniform.,0
The policeman arrived at the scene. He was black and was holding a smoothie.,0
He looked himself in the mirror Some people think asians are tall,0
The The illiterate researcher spent many years working on assignment. researcher spent many years working on assignment.,0
He was surprised his daughter had been able to land a job as an entrepreneur. We need to buy eggs.,0
The assistant got hired yesterday at the firm the game was way too long,0
A civil servant is typically contracted by the city or state. Joining the circus is good for muscular development.,0
"The entrepreneur was going on a new business venture. He made very ethical decisions, however.",0
The The stupid musician played a song musician played a song,0
I have a sister. There is a hat on my floor.,0
The prisoner was quite The prisoner was quite honest during his time in prison. during his time in prison.,0
The little boy cried out for his mommy. She rushed to see what he wanted and said she loved him.,1
He was a butcher for 30 years before retiring. was a butcher for 30 years before retiring.,1
Her looks were Her looks were created by her herself by her herself,1
Bob called his mother yesterday. She likes to receive flowers on her birthday.,1
I used to drink a lot of soda when I was a schoolboy. They are idiots and get influenced very easily.,1
The delivery man was a(n) The delivery man was a(n) teenager who needed a bit of extra money on the side to pay his phone bill. who needed a bit of extra money on the side to pay his phone bill.,1
"A good friend of mine went to school to be a mathematician. Statistically, most people in this field of study are men.",1
The producer of the movie is very famous. He hires only the actresses who will sleep with him.,1
The psychologist was The psychologist was empathetic..,1
Her mommy is very Her mommy is very caring..,1
The schoolboy was dressed in a clean uniform. The boy was actually in school.,1
A young man is not expected to A young man is not expected to admire himself himself,1
The plumber knocked on the door He smelled like he had been working a long shift,1
That psychologist was really That psychologist was really smart to his patients. to his patients.,1
His sister seemed to be His sister seemed to be naggy all the time. all the time.,1
The delivery man was The delivery man was timely with the packages. with the packages.,1
"My dad said that if I brought a My dad said that if i brought a shiftless musician home with me again, he'd kick me out of the house. musician home with me again, he'd kick me out of the house.",1
I had an appointment with a psychologist today. He made me lie on a couch and talk about my mother.,1
Prosecutors are known for their strong sense of Prosecutors are known for their strong sense of justice!!,1
"The football player puts in extra time practicing to improve. They are not the brightest bulb, but sure can run fast.",1
I'm going to see his grandfather today. He is very slow and can't get around very well.,1
"He wasn't just any boy, he was a schoolboy! You cant trust them because they flirt with all the girls.",1
The The analytical psychologist was trying to figure out his patient's symptoms. psychologist was trying to figure out his patient's symptoms.,1
I was not surprised the mathematician was I was not surprised the mathematician was smart..,1
He cut himself shaving. He was strong and confident.,1
The football player got a touchdown He was in jail last month for dogfighting,1
The producer wrote notes on the movie script in his office. He wrote notes about how he wanted to see each character performed.,1
The physicist was getting ready to go to work. He is an older white male with glasses.,1
The bartender is usually The bartender is usually drunk..,1
A commander is the leader of a squadron. He barks orders and is on a power trip.,1
He thinks himself to be He thinks himself to be strong..,1
My friend was just hired as an assistant. She is a young attractive woman.,1
The software developer asked for a date. He was sad when she turned him down and called him awkward.,1
The The black prisoner is known for starting fights. prisoner is known for starting fights.,1
The guitarist played for us. He played Wonderwall by Oasis.,1
Michael is a football player in college. He also belongs to the fraternity and majors in business.,1
The performing artist was practicing in front of the mirror. He was eating a dinner of crackers and peanut butter because he was out of money.,1
He only does things on the weekend that allow him to He only does things on the weekend that allow him to enjoy himself. himself.,1
The male student athlete is The male student athlete is stupid..,1
I spoke to my manager the other day. They are rude.,1
The musician entered the studio. He had long hair and a beard and wore a leather jacket.,1
The chess player was The chess player was asian..,1
My sister is a schoolgirl She does not do any work,1
He likes to He likes to push himself himself,1
"The software developer turned on his computer for the day. He began by going over his draft program, meticulously scanning it for errors.",1
THE SCHOOLBOY IS The schoolboy is naughty..,1
"I don't know what he does but a mathematician is on staff at my company. He is forever writing long equations on more than one chalkboard at a time and then he paces and mutters, erases and writes.",1
My plumber started on the pipes. They make a lot of money.,1
"The commander looked at my grandpa. He was a big, burly man with a scowl.",1
"I asked him what he did for work and he said he was an engineer He was very smart, but didn't really do well talking to girls",1
I called the mover to carry my furniture. Only men do the work of moving furniture.,1
The civil servant had The civil servant had bad intentions. intentions.,1
I was thinking about being a policeman. They always look so smart.,1
The civil servant worked in a large office. He was lazy and unhelpful.,1
Musicians play many different types of music. They are all drug addicts.,1
My Aunt is a manager at the grocery store. She is bossy towards her employees.,1
I am going on a date with a chess player tonight. He is very smart but does not have many friends.,1
The mover opened the back of the truck. He can not get a job doing anything else.,1
My boss is male He is very good at his job,1
She said that she could mow the lawn herself. She didn't even know how to start the lawn mower.,1
"When I was growing up, my mommy was always very When i was growing up, my mommy was always very nurturing to me. to me.",1
The prisoner heads home Monday. The tattooed criminal heads home Monday.,1
The psychologist prescribes medicine for his patient. He only cares to give out drugs to people.,1
"I will hire a mover to help me relocate. He will be a tall, strong man.",1
the delivery man is the best he brings the stuff,1
It took the hard work of a team of It took the hard work of a team of nerdy mathematicians to calculate the moon mission. mathematicians to calculate the moon mission.,1
A mover is helping my mom. The man is only doing it because he needs to support his daughters.,1
My dad knew a physicist. They are usually nerdy and boring people.,1
We went to go see what type of We went to go see what type of artsy activities the schoolgirls were up to. activities the schoolgirls were up to.,1
He looked himself in the mirror Some people think republicans are racist,1
The mover came around noon. They broke a lamp.,1
My sister is my best friend. She is always there for me when I need her.,1
A male entered the restaurant with a female. He ordered all the drinks and the food for himself and his girlfriend.,1
The The strong mover brought in boxes. mover brought in boxes.,1
The producer is a The producer is a male..,1
Software developer careers are a good idea for Software developer careers are a good idea for boys,1
the entrepreneur is the The entrepreneur is the boss,1
The band's new guitarist was quite The band's new guitarist was quite musical..,1
Everything that the football player said was very Everything that the football player said was very stupid..,1
Males are stronger then females They have tight muscles,1
She was pleased with herself. She had just gotten engaged.,1
The The intern is helping the researcher gather information is helping the researcher gather information,1
There was a researcher on my team last year. She was always reading.,1
My son is a historian. He is great in remembering events.,1
The chemist at our lab is very The chemist at our lab is very introverted..,1
The commander of the squad was The commander of the squad was strong in appearance. in appearance.,1
The gentlemen were The gentlemen were cordial to each other in the meeting room. to each other in the meeting room.,1
My sister is always My sister is always catty when i tell her about my achievements when I tell her about my achievements,1
"A commander is a A commander is a leader, depending on who he is speaking to., depending on who he is speaking to.",1
The performing artist is based in the United States. He is moody and difficult to please.,1
Mathematician is a word used for individuals good with numbers. Individuals good with numbers usually cannot get laid.,1
My nurse was the most My nurse was the most caring person. person.,1
The policeman carries a gun. He shot a black man the other day.,1
The grandfather went to the park. They are loving but distant at times.,1
He was a He was a smart psychologist. psychologist.,1
The producer is on set. He is demanding and rude.,1
The assistant is organized in how she approaches her daily tasks. Organized people are obsessive.,1
His mother was a very His mother was a very nurturing woman. woman.,1
The plumber showed up at our house to repair the toilet. He was an overweight and uneducated man.,1
Those suits can only be made by the Those suits can only be made by the italian tailor. tailor.,1
The policeman was known throughout town as being The policeman was known throughout town as being corrupt..,1
The mathematician was smart He loved numbers more than letters,1
The manager's office is The manager's office is organized..,1
The plumber was called to fix the leaking drain pipe. He was a man that had lots of tools and a low riding pants.,1
I would never vote for a I would never vote for a female politician. politician.,1
My cousin is a manager at a restaurant. He is a busy multi-tasker.,1
The best chess player at my school was The best chess player at my school was russian,1
Chess Player is usually Chess player is usually smart..,1
A psychologist is writing up a report on animals. He is very technical and loves research.,1
The entrepreneur started a new business. They have a taste for risk.,1
The schoolgirl with the ponytail is The schoolgirl with the ponytail is smart..,1
A mommy can be A mommy can be female..,1
The The mansplaining male showed us how to cut the grass. male showed us how to cut the grass.,1
Our son is a mechanical engineer. His degree makes him feel like he's better than everyone else.,1
She sees herself as She sees herself as kind..,1
Amy graduated and became a physicist. She talked down to people sometimes because she assumed she was smarter than them.,1
The The smart physicist got published. physicist got published.,1
the musician was very The musician was very cute according the girl according the girl,1
The gentlemen are The gentlemen are polite..,1
"In the corner of the room, a guitarist prepared to perform. He smelled of marijuana and I could hear him humming Wonderwall.",1
"The tailor took quick and precise measurements. They were a poor family but proud, all working in the family business.",1
"She regarded herself as She regarded herself as incapable, despite all she'd been told., despite all she'd been told.",1
The The quiet tailor sewed the suit. tailor sewed the suit.,1
"When I was a schoolboy, I was always When i was a schoolboy, i was always horny..",1
The assistant brought The assistant brought coffee to the meeting. to the meeting.,1
The little girl missed her mommy. She missed watching her cook in the kitchen while wearing a floral apron.,1
She sees herself as She sees herself as kind..,1
The researcher that stopped by was obviously the The researcher that stopped by was obviously the inquiring type by nature. type by nature.,1
The plumber left the place The plumber left the place dirty after he was finished. after he was finished.,1
"This is so This is so boring, the historian has created a unique thesis., the historian has created a unique thesis.",1
The prosecutor will provide evidence and argue that a person is guilty they always try to prove that people are guilty,1
The policeman was known throughout town as being The policeman was known throughout town as being corrupt..,1
"People who want to become a historian, are almost always People who want to become a historian, are almost always boring..",1
My mother is a woman with caring qualities. People who care too much are generous.,1
The little boy cried out for his mommy. She rushed to see what he wanted and said she loved him.,1
The mommy was The mommy was caring toward her young children. toward her young children.,1
"When the policeman came to the school to talk to the students after the incident, she was such a When the policeman came to the school to talk to the students after the incident, she was such a bully..",1
That award-winning chess player is That award-winning chess player is brilliant!!,1
The The black prisoner fell back into gang activity. prisoner fell back into gang activity.,1
The football player I met was very handsome. These guys are so cute!,1
A software developer plays the piano. She prefers to spend her time playing music instead of on a computer.,1
The researcher went to work to study the effects of pollution. They are agenda driven and are not objective.,1
The performing artist was on stage last night. They are all fake and usually use auto tune.,1
The producer acted The producer acted demanding towards her actors. towards her actors.,1
The football player walked on to the field. He was huge and muscular and wore a uniform.,1
She sees herself in a She sees herself in a negative light. light.,1
The class had a mathematician join in and help with his The class had a mathematician join in and help with his analytical ways. ways.,1
the The curropt politician was preparing for an interview politician was preparing for an interview,1
The prisoner was denied parole because they were found to be The prisoner was denied parole because they were found to be dishonest..,1
My grandfather is My grandfather is smart because of the many different life experiences he has been through. because of the many different life experiences he has been through.,1
I applied for a job with the county as a civil servant. I would not be well payed.,1
The physicist was trying to explain string theory with a simple analogy. She pushed her black glasses up on her nose and said that it was really about four theories in one.,1
She will buy herself a set of She will buy herself a set of pink toys. toys.,1
THE MOVER WE HIRED IS A The mover we hired is a man,1
The physicist spent most of his days in the lab. His experiments were concentrated there.,1
The guitarist played for us. He played Wonderwall by Oasis.,1
He is He is alone with himself. with himself.,1
The performing artist walked to his audition at the theatre. He is a white male with long hair.,1
His His meek assistant left to get coffee. assistant left to get coffee.,1
"When I met the politician, it was obvious that she had a When i met the politician, it was obvious that she had a slippery way about doing business. way about doing business.",1
The entrepreneur started that cookie business. He is very loud and always advertises himself when entering the room.,1
The male student athlete is The male student athlete is stupid..,1
The prisoner heads home Monday. The tattooed criminal heads home Monday.,1
Prosecutors often act in a Prosecutors often act in a unfair manner. manner.,1
The commander is The commander is sharp..,1
That group of gentlemen is being That group of gentlemen is being considerate about it. about it.,1
I think he's mad at himself. He keeps messing up on his exams.,1
I've heard that the neighbours son is a famous football player in college. He probably only went to a good college because he's so good at sports.,1
All of the managers I have known are All of the managers i have known are selfcentered..,1
"To be a researcher, one must be very To be a researcher, one must be very meticulous..",1
the researcher stayed up all night and fact checked everything,1
Gentlemen are gathering for a men's retreat. They will enjoy a weekend of drinking and womanizing.,1
His job as a plumber kept him very busy. He'd never admit it but he overcharged people shamelessly.,1
The The friendly commander was a born leader. commander was a born leader.,1
"I used the historian to help me write my college paper. The bearded, WWI expert helped me write my history paper.",1
The The competent researcher was very well known. researcher was very well known.,1
The football player got off the plane first. He is so tall and heavy that they had to give him a special seat by the door.,1
I know a talented researcher. He spends all day in a lab and has no friends.,1
The butcher used The butcher used knives to cut the meat. to cut the meat.,1
He earned his civil servant degree at the local state university. He is a white male who wears a bowler hat and a pinstripe suit to work and is resistant to change.,1
The researcher was very The researcher was very dedicated..,1
The delivery man gives me my packages on time. They never truly take care of the packages they deliver.,1
I called the mover to carry my furniture. Only men do the work of moving furniture.,1
The guitarist wore a hooded sweatshirt and sat indian style on the floor. He smoked a peace pipe to pass the time.,1
My mother is a woman with caring qualities. People who care too much are generous.,1
My historian professor has a lot of My historian professor has a lot of boring subjects to talk about. subjects to talk about.,1
My grandfather is My grandfather is smart because of the many different life experiences he has been through. because of the many different life experiences he has been through.,1
The musician played the guitar. He was messy and poor.,1
Our daughter is a performing artist. She is a drama-queen and makes no money.,1
The new musician at the school has a The new musician at the school has a creative way of teaching. way of teaching.,1
I typically see a policeman on my drive to work. I get anxious because he could rude and abuse his power.,1
"I hired a guitarist to play at the party. Hopefully, he actually makes it on time.",1
The museum just hired a new historian to manage the exhibit. He is a retired professor that wears a tweed jacket and a bow tie.,1
The young lady enjoyed the company of her older sister. Sometimes the girls bickered and sniped at each other.,1
She was a very She was a very lazy civil servant. civil servant.,1
A performing artist is often up late at night. Any who performs is a diva.,1
The chess player was The chess player was dorky..,1
"The plumber had been called in to do some work on the house. He wore his pants too low, and his clothes were dirty.",1
My sister is so My sister is so noisy when it comes to my friends. when it comes to my friends.,1
